"","Value","Groups","Rank","Taxa"
"2873",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2874",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2875",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2876",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2877",34,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2878",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2879",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2880",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2881",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2882",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2883",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2884",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2885",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2886",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2887",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2888",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2889",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2890",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2891",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2892",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2893",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2894",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2895",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2896",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2897",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2898",349,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2899",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2900",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2901",636,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2902",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2903",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2904",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2905",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2906",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2907",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2908",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2909",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2910",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2911",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2912",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2913",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2914",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2915",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2916",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2917",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2918",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2919",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2920",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2921",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2922",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2923",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2924",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2925",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2926",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2927",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2928",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2929",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2930",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2931",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2932",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2933",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2934",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2935",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2936",89,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2937",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2938",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2939",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2940",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2941",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2942",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2943",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2944",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2945",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2946",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2947",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2948",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2949",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2950",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2951",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2952",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2953",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2954",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2955",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2956",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2957",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2958",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2959",60,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2960",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2961",0,"Facility2",64,"g__Hanseniaspora padj = 0.023779"
"2962",0,"Facility1",64,"g__Hanseniaspora padj = 0.023779"
"2963",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2964",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2965",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2966",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2967",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2968",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2969",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2970",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2971",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2972",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2973",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2974",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2975",0,"Facility3",64,"g__Hanseniaspora padj = 0.023779"
"2976",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"2977",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2978",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2979",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2980",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2981",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2982",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2983",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2984",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2985",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2986",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2987",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2988",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2989",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2990",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2991",3,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2992",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"2993",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"2994",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"2995",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"2996",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"2997",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"2998",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"2999",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3000",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3001",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3002",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3003",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3004",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3005",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3006",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3007",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3008",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3009",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3010",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3011",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3012",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3013",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3014",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3015",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3016",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3017",78,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3018",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3019",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3020",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3021",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3022",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3023",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3024",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3025",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3026",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3027",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3028",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3029",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3030",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3031",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3032",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3033",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3034",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3035",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3036",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3037",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3038",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3039",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3040",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3041",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3042",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3043",413,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3044",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3045",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3046",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3047",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3048",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3049",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3050",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3051",156,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3052",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3053",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3054",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3055",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3056",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3057",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3058",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3059",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3060",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3061",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3062",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3063",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3064",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3065",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3066",959,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3067",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3068",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3069",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3070",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3071",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3072",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3073",2,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3074",186,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3075",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3076",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3077",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3078",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3079",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3080",0,"Facility2",49,"g__Kluyveromyces padj = 0.010584"
"3081",0,"Facility1",49,"g__Kluyveromyces padj = 0.010584"
"3082",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3083",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3084",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3085",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3086",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3087",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3088",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3089",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3090",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3091",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3092",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3093",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3094",0,"Facility3",49,"g__Kluyveromyces padj = 0.010584"
"3095",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3096",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3097",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3098",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3099",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3100",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3101",1303,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3102",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3103",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3104",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3105",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3106",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3107",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3108",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3109",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3110",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3111",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3112",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3113",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3114",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3115",39,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3116",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3117",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3118",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3119",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3120",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3121",61,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3122",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3123",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3124",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3125",59,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3126",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3127",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3128",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3129",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3130",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3131",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3132",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3133",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3134",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3135",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3136",2666,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3137",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3138",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3139",1539,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3140",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3141",801,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3142",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3143",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3144",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3145",67,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3146",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3147",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3148",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3149",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3150",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3151",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3152",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3153",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3154",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3155",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3156",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3157",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3158",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3159",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3160",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3161",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3162",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3163",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3164",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3165",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3166",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3167",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3168",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3169",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3170",1673,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3171",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3172",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3173",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3174",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3175",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3176",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3177",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3178",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3179",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3180",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3181",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3182",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3183",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3184",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3185",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3186",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3187",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3188",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3189",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3190",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3191",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3192",30,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3193",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3194",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3195",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3196",8,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3197",33,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3198",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3199",0,"Facility2",83,"g__Kazachstania padj = 2.1945e-06"
"3200",0,"Facility1",83,"g__Kazachstania padj = 2.1945e-06"
"3201",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3202",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3203",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3204",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3205",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3206",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3207",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3208",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3209",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3210",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3211",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3212",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3213",0,"Facility3",83,"g__Kazachstania padj = 2.1945e-06"
"3214",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3215",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3216",89,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3217",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3218",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3219",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3220",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3221",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3222",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3223",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3224",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3225",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3226",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3227",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3228",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3229",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3230",0,"Facility3",14,"g__Debaryomyces padj = 5.5816e-33"
"3231",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3232",279,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3233",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3234",43073,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3235",318,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3236",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3237",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3238",165,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3239",44207,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3240",808,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3241",41146,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3242",124038,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3243",131392,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3244",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3245",160,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3246",233,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3247",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3248",484,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3249",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3250",75,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3251",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3252",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3253",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3254",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3255",201,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3256",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3257",2636,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3258",1727,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3259",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3260",1693,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3261",0,"Facility2",14,"g__Debaryomyces padj = 5.5816e-33"
"3262",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3263",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
"3264",0,"Facility1",14,"g__Debaryomyces padj = 5.5816e-33"
