"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"e0dc444edae385c22cdc2f3547da54bc","k__Fungi","p__","c__","o__","f__","g__","s__"
"e0eaa0792bea2f8c6a8c85363da70044","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Calycina","s__"
"e1015f01582873598d9d0e9bc8ea43c1","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Leucosporidiales","f__Leucosporidiaceae","g__Leucosporidium","s__Leucosporidium_escuderoi"
"e1164f0d4238b3027fa8c9d726cc22d8","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"e118e85dcf2cb0830630f86c0d805c45","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e144c931682ebb66025327119618624d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__","f__","g__","s__"
"e1739c981acae365e0aa9db5ccf6defb","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"e176af3262d3193bec2d59caaafe4c3f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"e1a85cbafe05304a45b601f66e30b041","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e1b22e1efffe0338ac9220b1201f6273","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_mucilaginosa"
"e1c1ca1c0b3e17247e6781cd27aad16e","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e1edf8f274a4f68891919a9a09704707","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Nemania","s__Nemania_sp"
"e1fd82b10290df02fad3afd213c959c8","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__","s__"
"e208b36d4a6bfd8f0c37f382ba4214dc","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella","s__Kwoniella_mangrovensis"
"e2160f5c79d4355d89170b1e87623cf2","k__Fungi","p__","c__","o__","f__","g__","s__"
"e21d90b412927197e7988a305736d788","k__Fungi","p__","c__","o__","f__","g__","s__"
"e24be5fecb85e0f26109991059f7156d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Elsinoaceae","g__","s__"
"e26dbe0952193058f04de8bc5fc4b674","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__"
"e285384ef710cd30369d25457499e3a0","k__Fungi","p__","c__","o__","f__","g__","s__"
"e2acbccf6b7f1c8b3d11c66ed3f08265","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_alnivora"
"e2c3491e3586ddde44acf28149b6782d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Botryosphaeriaceae","g__Diplodia","s__"
"e2c803c8c806652e7494274fc335e51a","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Pleurotheciales","f__Pleurotheciaceae","g__Phaeoisaria","s__Phaeoisaria_sparsa"
"e2d528fb99d9977cf260fa5e80fe41b5","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_globispora"
"e2de6fcd8fce3552da6adcaf79d41037","k__Fungi","p__","c__","o__","f__","g__","s__"
"e2e07249b41f2055a2d3f2375cc00c78","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Cephaloascaceae","g__Cephaloascus","s__Cephaloascus_fragrans"
"e2f1047881d1272ec07c59e926f95752","k__Fungi","p__","c__","o__","f__","g__","s__"
"e2f2e3758735a8b08025724b50197e05","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__"
"e32a5aabba344b61998adfbea8465795","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus","s__Ascobolus_sp"
"e34bc3964eeebad3de8d7ee46792b5cf","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Cephaloascaceae","g__Cephaloascus","s__Cephaloascus_fragrans"
"e37794ae07b38ad58d18280ac276b983","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e388ba887f6bdb32f151d044dfc4fe7a","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e38dce50654e6952f8c61bf20cdcfcdc","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Tausonia","s__Tausonia_pullulans"
"e391b33fc971c0caa0f14cfe43017f4c","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Microbotryomycetes_fam_Incertae_sedis","g__Curvibasidium","s__Curvibasidium_nothofagi"
"e3d88ca9e911e483b8069f5c456c41c4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Didymella","s__"
"e3e709efc29b93375a5245ee9a959d1c","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e40403876a326e69ecfc3070087d5a4d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"e421baf3b7d65aff6bc433cc26a49162","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scopulariopsis","s__"
"e42c8271c90a128b1e0561d1a3f5bdd1","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_foliicola"
"e4357b8491b6a0270f10c235c90c1735","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__"
"e4375b9cd1b9e0f18a9a642c9c361d75","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Chlorophyllum","s__"
"e43c3eb71549e411d95b708111d16a7e","k__Fungi","p__","c__","o__","f__","g__","s__"
"e4458edaa1c0b19d662b8b037b8ad58d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Trimorphomycetaceae","g__Saitozyma","s__Saitozyma_flava"
"e44ca486f0547efe9f423c7cab09feb2","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__Aureobasidium_iranianum"
"e450559c9b557ebfd0016a980b9ab1f0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Amniculicolaceae","g__Murispora","s__Murispora_kazachstanica"
"e456ffb450a438fd30edc7763fd2aeaf","k__Fungi","p__","c__","o__","f__","g__","s__"
"e46a963fd60726b24f971f95604216dd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"e47b77fc03cdd0a9a57fca56b695b293","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Kondoaceae","g__Kondoa","s__Kondoa_aeria"
"e4caa228ec70a9f2e0f2df5a05f3d40b","k__Fungi","p__","c__","o__","f__","g__","s__"
"e4f386eddba659615a1441bcbb99d1e9","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"e4fa24049865c9a8595a3f2c2757ecb5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__","g__","s__"
"e5144300b099bc9049fa4c7ccd8fd1dc","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"e519108bff9339df698ac10bab21e113","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"e5261357babd40e6f434dd6c29729965","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Cortinariaceae","g__Cortinarius","s__Cortinarius_harvardensis"
"e549c67799636acc662571e680be236e","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__Filobasidium_magnum"
"e551fe3ed112d36fa5501a02f2ab1c32","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__","s__"
"e582189eaefcffda898c26d453f9da41","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Rhinocladiella","s__Rhinocladiella_sp"
"e58512d3aa6f4f8e84590969f71dcb4c","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Vustinia","s__Vustinia_terrae"
"e58e3a73cabb18aa2b2beaeb20ac9c9e","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Dichotomopilus","s__"
"e59295b70e2f2e15ff64c17147d7bd27","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e5963e228f9f92e427b5c1362dcced3e","k__Fungi","p__","c__","o__","f__","g__","s__"
"e5979a33af833fdf51d0afe960730fa1","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e5a9b4a9654a96618f9d1b50cc80ad0f","k__Fungi","p__","c__","o__","f__","g__","s__"
"e5b344bd5507055eeaba1d3a35eea3af","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__Acremonium_sclerotigenum"
"e5c2f4de88ff54c973284d753eda8b97","k__Fungi","p__","c__","o__","f__","g__","s__"
"e5e01ae846172d6b6340ec5c5882a759","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Tubeufiales","f__Tubeufiaceae","g__Tubeufia","s__Tubeufia_laxispora"
"e5e63b3a6ddb12c5fcd6cd755c138186","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e5fcdac3adcfbbe8b6a73942ec9fbeac","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__","s__"
"e60d9a8e8914191d207d6aea3bc9fabd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Magnaporthales","f__Magnaporthaceae","g__Deightoniella","s__Deightoniella_sp"
"e638adf8d1c0162d317db7facc58bfbf","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Amphisphaeriales","f__Pestalotiopsidaceae","g__Pestalotiopsis","s__Pestalotiopsis_jesteri"
"e647c50a70c812b409f8ffe832f0b235","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__","g__","s__"
"e651ca7c52e9c18a329c67d3758574e8","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Niessliaceae","g__Niesslia","s__Niesslia_constricta"
"e65911f365be33696b5a9e254489f990","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Kendrickiella","s__Kendrickiella_phycomyces"
"e6689fec9c46d36b1797d462bc601d8e","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Agaricostilbaceae","g__Pseudobensingtonia","s__Pseudobensingtonia_sp"
"e668e940c4ddc88c56fd24d25cfac4b9","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Galactomyces","s__Galactomyces_pseudocandidus"
"e66a358f44c8881248038eb1174ba96c","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__","f__","g__","s__"
"e68a0f0c5fcd0ee49ee607039e8c5b8f","k__Fungi","p__","c__","o__","f__","g__","s__"
"e6a4cf5c7390135d690e351c1f0ec433","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Plectosphaerella","s__"
"e6e64c9ee6f30f90680593d1c572e283","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Myxotrichaceae","g__Oidiodendron","s__Oidiodendron_chlamydosporicum"
"e6ef7a0bc685e11cae31094aab7fc157","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Chordomyces","s__Chordomyces_antarcticus"
"e6efebc49099e06a7f339bb9b87b184a","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__Cutaneotrichosporon_jirovecii"
"e6fb8ddcaf1f7cdd691893aa8ad51e38","k__Fungi","p__","c__","o__","f__","g__","s__"
"e7281d5c009cfe32cdce21a638423bae","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_sp"
"e737b9764665aa1f049110e4ae7668b6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Amphisphaeriales","f__Pestalotiopsidaceae","g__Pestalotiopsis","s__"
"e73acc105bf5f77000b26f0ba89b7ffa","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium","s__Cystobasidium_fimetarium"
"e74f267eb51180e163080eb927f035d4","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__"
"e7b07a91828bbce5a034377f126c068d","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"e7c34e5767d0c1be0b96c6a2b7364c3c","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_rajasthanensis"
"e7cf2a457566871e5bd12ba063c1bfc6","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Onygenaceae","g__Keratinophyton","s__Keratinophyton_lemmensii"
"e7cf9a6be51e5d1c01ecba1e6f67552f","k__Fungi","p__","c__","o__","f__","g__","s__"
"e7db684f5338dcd4a1f7e06e978c6e78","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Pleosporales_gen_Incertae_sedis","s__Pleosporales_sp"
"e7f0803cba5b2db8ca4a024587011dbd","k__Fungi","p__","c__","o__","f__","g__","s__"
"e7fd9b16dab2abb2f99e896fea573607","k__Fungi","p__","c__","o__","f__","g__","s__"
"e809afc837936cbae4561d7333bfa830","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Sympoventuriaceae","g__Ochroconis","s__"
"e81b83dbec8be1d7cca75ac833f410b1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__","s__"
"e832e3f20fc870ffe52e810b3c4ea5a8","k__Fungi","p__","c__","o__","f__","g__","s__"
"e83c4a51f294d97bc4ecad2d50c122fd","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e84a18be8a17f06b002e176c8c133e3f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"e862c3f5fe7f827e66460e1591c96611","k__Fungi","p__","c__","o__","f__","g__","s__"
"e87a2e043e08e860ca54bb5a46f42d93","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__Cladosporium_basi-inflatum"
"e8884bbcf390c02663b97a504e8fb559","k__Fungi","p__","c__","o__","f__","g__","s__"
"e8b07e1d8fc3ae4077b4b88a63ec164f","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Chrysozymaceae","g__Fellozyma","s__Fellozyma_inositophila"
"e8b87ec6510d177c3dff6bb618368e4a","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Marquandomyces","s__Marquandomyces_marquandii"
"e8d1fe8a8ff9053f0357c6295cbb8a60","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__","g__","s__"
"e8d31cac82dbedd4b7f39caebbab4ae1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__","g__","s__"
"e8d82e1175dd7fa8556286ad338a5333","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__Neoascochyta_triticicola"
"e8e689e1ad4cf15018ada34520cdee00","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae","g__Lasiosphaeris","s__"
"e8efcb6ddcbc0f98beda8cae30ba0796","k__Fungi","p__","c__","o__","f__","g__","s__"
"e8f825bb8acb4a6b421befeec203c337","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_paneum"
"e90e33ffebb2c72740e8b99c68ac8a83","k__Fungi","p__","c__","o__","f__","g__","s__"
"e92130a8fc3f9dcebd9cee4edc6b7bd5","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_bombi"
"e940dc48bb939d860933a6d053793213","k__Fungi","p__","c__","o__","f__","g__","s__"
"e98475689d0467be0455d8f42aa6b2ec","k__Fungi","p__","c__","o__","f__","g__","s__"
"e9c583be7584ac2829ce72bd45bf48bf","k__Fungi","p__","c__","o__","f__","g__","s__"
"e9c662b78f4235e8aa7fc21756b44382","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__","s__"
"e9cc381d96aa8014e5504a77d1790e97","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Jeremyomyces","s__Jeremyomyces_labinae"
"e9d3bc8a74b91ccb359dcd65d433e472","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_sacchari"
"e9db0b0633fb6d5ac96b64e564c7f30c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Catenulostroma","s__Catenulostroma_protearum"
"e9de7689bd2dca1eee3443b0b4e9d384","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Westerdykella","s__Westerdykella_aquatica"
"e9faf0b7a3cec1548ea5e7815947f095","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Crepidotaceae","g__Crepidotus","s__Crepidotus_calolepis"
"ea039120eca808f612aa13a3edddc17f","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__Wickerhamiella_osmotolerans"
"ea33df4382fa4d80dd3a53554e2ddd5d","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Microbotryomycetes_fam_Incertae_sedis","g__Curvibasidium","s__Curvibasidium_nothofagi"
"ea35e95692afacf80d590a659ba90539","k__Fungi","p__","c__","o__","f__","g__","s__"
"ea4a35cac5685310fc40ecee10361b79","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"ea56078ff93cd6c0420d3f50f5dadca2","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_albicans"
"ea91c3f44d267542be70e7cfd94d6898","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__","s__"
"eaa6dbf0d7b5f2ccacbc487c8825ceef","k__Fungi","p__","c__","o__","f__","g__","s__"
"eac6cc3bb63190163275ceda9eb9aa57","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__","f__","g__","s__"
"eae481560289c9444a0e630000013115","k__Fungi","p__","c__","o__","f__","g__","s__"
"eae62b4444a8c33c8592c954a005d82e","k__Fungi","p__","c__","o__","f__","g__","s__"
"eaf524854307a9b9984112511050cb2a","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"eb273594caa9083d6c6206979106e6ee","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Arthoniomycetes_ord_Incertae_sedis","f__Arthoniomycetes_fam_Incertae_sedis","g__Arthoniomycetes_gen_Incertae_sedis","s__Arthoniomycetes_sp"
"eb2d6e787d27441c7d05efb38392c3e1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Pochonia","s__Pochonia_boninensis"
"eb2dd30cd71bc51b5df1909d743106f9","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__"
"eb2ff7e5e4f74df3e187339dd1ca16cd","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Issatchenkia","s__Issatchenkia_orientalis"
"eb3d97c448c0c851660c7c5892cb0b87","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium","s__Cystobasidium_slooffiae"
"eb458f5e7ce41cd8eda44332907a1621","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_mucilaginosa"
"eb4aa5a1f6e0f54e341f63c7eb3d481f","k__Fungi","p__","c__","o__","f__","g__","s__"
"eb64f2d23bbf5a96784ef5f4c9790fcc","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__"
"eb7796f7b50d6c3d22d0f9fac235f6f0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Chaetosphaeriales","f__Chaetosphaeriaceae","g__Pseudophialocephala","s__Pseudophialocephala_humicola"
"eb7fc0a22f79a675a74a84f6ebe70acb","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus","s__Ascobolus_sp"
"eb83f0e4e7a882440ac647935cada5e0","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_boidinii"
"eb8d0c7ff3b99dc649f25ce753b8d078","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"eb955f0b32f9df8f1d774c13f4596f26","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Schizoparmaceae","g__Coniella","s__Coniella_fragariae"
"ebcc77939417ae7b710b0ea45c2e24e2","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__"
"ebd3741417ac1bafc328fb3cd55a78d1","k__Fungi","p__","c__","o__","f__","g__","s__"
"ebee5c79503bc7c35c938ae838abd034","k__Fungi","p__","c__","o__","f__","g__","s__"
"ebf501df25c94b45ff4162d357d5ae44","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"ebf5f752b8a2cf04dd064b57c198f4d1","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Entolomataceae","g__Clitopilus","s__Clitopilus_sp"
"ec0de00110a431f8cab065d6f75ee542","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_victoriae"
"ec1c0a9f7b29dd38e6d73f7ebd846120","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"ec1ee653db9d0a75b9c6819237b0135a","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Pichia","s__Pichia_fermentans"
"ec2f037b2779b3db951f0b1094c844de","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Xylaria","s__Xylaria_primorskensis"
"ec3153728226965a7772cadc2f423a4c","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"ec7c39f8ebf70e1683221b5b732038c6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Phomatosporales","f__Phomatosporaceae","g__","s__"
"eca146c8f7a72d262b5c326ffd88a840","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Thelebolaceae","g__Thelebolus","s__Thelebolus_sp"
"eca876448dc3d0459f8e80a7caa93814","k__Fungi","p__Basidiomycota","c__","o__","f__","g__","s__"
"ecb23d91366800f52a2236d1e63169f3","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Lichenostigmatales","f__Phaeococcomycetaceae","g__Phaeococcomyces","s__Phaeococcomyces_mexicanus"
"ecb6bee1817942b5b44753d0f2d84bec","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_brevicompactum"
"ecde73bf54884e12aa56fe60011876cd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__Coniochaetaceae","g__","s__"
"ed0901cb149720ea77e02e1d8b944fdb","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_sideris"
"ed1958b886e3b9156f412d785ad28f1a","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"ed20221c7b35b8e2cc75fc4ddf565f0a","k__Fungi","p__","c__","o__","f__","g__","s__"
"ed2d0573a3ff2de9482d8492d8f2a4f8","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"ed30dd2d8e25980c4dea04dcfa78ec7c","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__Trichomerium_camporesii"
"ed4ea1c7b406fd8da250a48d4d43475b","k__Fungi","p__","c__","o__","f__","g__","s__"
"ed5f88b663810cfbbd13c96c3ede84fe","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"ed71b50962523c6c2beada84d60e2efc","k__Fungi","p__","c__","o__","f__","g__","s__"
"ed8244600b60cd00a0ba46dbe124f19d","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"ed8a54684afac5cb264c7a61803780e2","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Russulales_fam_Incertae_sedis","g__Gloeohypochnicium","s__Gloeohypochnicium_analogum"
